,날짜,댓글,조회수,좋아요,싫어요
2458,2022-03-22,주총 성과가 나쁘지않네요 참고하세요!!,1327,17,2
2459,2022-03-22,가삼현 부화장 사내이사로 재선임,506,1,0
2460,2022-03-22,삼호상장 한단다,1154,2,10
2461,2022-03-22,답글:삼호상장 한단다,847,1,0
2462,2022-03-22,오늘 주총 끝나고 컨퍼런스 콜에서..,725,10,0
2463,2022-03-22,또 뭔 헛소리 주총때 하려고,558,3,0
2464,2022-03-22,낄낄낄,644,1,3
2465,2022-03-22,정기선 주주들한테 할말없냐?,530,8,0
2466,2022-03-22,삼호 상장멈춰,567,12,0
2467,2022-03-22,멈춰,555,6,1
2468,2022-03-22,남들 4%오를때  2%도못올라 2중지주사...,591,20,0
2469,2022-03-22,모두 투표합시다 반대표! 반대표!,600,9,0
2470,2022-03-22,쓰레기 정씨일가 구속시킵시다,534,8,0
2471,2022-03-22,OOO 정몽준 쓰레기 권오갑,578,15,0
2472,2022-03-22,반대완료,548,6,0
2473,2022-03-22,주총 라이브 있음?,565,2,0
2474,2022-03-22,외인들의 동향을 예의 주시 해야 합니다.,805,9,1
2475,2022-03-22,정기선이 사장에 오르려면,792,21,0
2476,2022-03-22,300주 반대완료,627,13,0
2477,2022-03-22,22릴 주총 벼르고있는사람 많네,946,33,0
2478,2022-03-21,삼호중공업 상장은 물적분할인가요??,1250,0,13
2479,2022-03-21,전자투표 결과도 알 수 있나요?,505,7,1
2480,2022-03-21,소액주주의 힘을 보여줍시다. 우리가 주인...,474,28,0
2481,2022-03-21,전자투표관련하여,732,4,0
2482,2022-03-21,의결권 행사,417,15,0
2483,2022-03-21,350주 의결권행사완료,414,15,0
2484,2022-03-21,전자투표 종료!!,576,13,0
2485,2022-03-21,답글:[삭제된 게시물의 답글]여기 양양믿고 투...,464,3,1
2486,2022-03-21,앞으로 LNG 선박은 몇 년 동안 대세가...,523,2,3
2487,2022-03-21,전자투표,564,23,0
2488,2022-03-21,한조가 큰 일 했다. 개미들 전자투표 적...,875,38,0
2489,2022-03-21,소액주주들이 가만히있으니 장난질하는거다,506,24,0
2490,2022-03-21,전자투표 끝까지 해보자고요. 오후5시까지...,559,26,0
2491,2022-03-21,의결권,465,16,0
2492,2022-03-21,의결권 행사했습니다.,454,14,0
2493,2022-03-21,오늘까지 한국조선해양 전자투표인데 올반대...,652,17,0
2494,2022-03-21,454주 투표완료.,501,21,0
2495,2022-03-21,포기하지말고 참여,486,18,0
2496,2022-03-21,1200주 모조리 반대 투표 행사,593,25,0
2497,2022-03-21,투표했습니다 동참합니다,445,14,0
2498,2022-03-21,300주 올 반대!,464,15,0
2499,2022-03-21,전자투표,467,11,0
2500,2022-03-21,내일 주총때 두고보자 벼르는사람많다,476,19,0
2501,2022-03-21,혹시,397,0,0
2502,2022-03-21,투표 참여,453,15,0
2503,2022-03-21,310주 반대에 추가했습니다.,439,13,0
2504,2022-03-21,3608주 반대서명했다,574,29,0
2505,2022-03-21,418 반대완료,505,18,0
2506,2022-03-21,주주가치 개나주는 경영진들 두고봐라,543,16,0
2507,2022-03-21,주주 의결권 전자투표로... 쉽습니다.,696,22,0
2508,2022-03-21,염블리,761,1,0
2509,2022-03-21,어차피 개미들 꿈틀거려봤자야~,529,15,1
2510,2022-03-21,단합   합시다,526,18,0
2511,2022-03-21,전자투표 적극하시길~~,510,8,0
2512,2022-03-21,주총 전자투표 참여하세요,494,9,0
2513,2022-03-21,한국조선해양 주주분들이 뭉칩니다!!!,645,35,0
2514,2022-03-21,■■문재인 이새끼는 진짜 레전드급이다.,575,13,11
2515,2022-03-21,전자투표)주총 모든 안건 반대완료,543,17,0
2516,2022-03-21,주총때  킨잘 들고갑니다,504,4,0
2517,2022-03-21,전자투표 1132주 반대 참여완료,650,19,0
2518,2022-03-21,전자투표 행사 쉽네요 ..물적분할에 대한...,623,20,0
2519,2022-03-21,주총 전자투표에 참여하여 주주 한표 행사,584,16,0
2520,2022-03-21,주총 전자투표 간단히 할 수 있네요,654,16,0
2521,2022-03-21,정기선 가삼현이 무슨염치가있냐,893,18,0
2522,2022-03-20,오늘 매경 기사: 한국조선해양 개미 뿔났...,976,39,0
2523,2022-03-20,한국예탁결제원 클릭~ 전자투료참여~ 반대...,591,27,0
2524,2022-03-20,계속 IPO진행하는 한조해 전자투표 하여...,708,18,0
2525,2022-03-20,"궁지에 몰린, 푸틴! 핵미사일 단추 누를...",578,0,4
2526,2022-03-20,3만척의  선박이 향후 10년 내 교체 ...,679,1,4
2527,2022-03-20,소액주주 전자투표 캠페인 뉴스떴습니다.,702,26,0
2528,2022-03-20,한조 주주뿔났다. 뿔로 확찍어버릴수만 있...,738,15,0
2529,2022-03-20,정씨일가는 현대중공업 보상해라,717,10,0
2530,2022-03-20,■■문재인 이새끼는 진짜 레전드급이다.,1068,25,23
2531,2022-03-20,[단독]물적분할 '개미보호 3법' 발의된...,1146,10,0
2532,2022-03-20,주총 참석해서 씨게 소리질러야지요,1714,26,0
2533,2022-03-19,,1452,8,0
2534,2022-03-19,■■민주당을 공산주의 빨 갱이들이라 하는...,1156,8,12
2535,2022-03-20,답글:■■민주당을 공산주의 빨 갱이들이라 하는...,727,0,2
2536,2022-03-19,주주대표소송[derivative suit...,1293,43,0
2537,2022-03-20,답글:주주대표소송[derivative suit...,1094,17,0
2538,2022-03-20,답글:주주대표소송[derivative suit...,216,7,0
2539,2022-03-19,쓰레기회사다 진짜,1149,5,0
2540,2022-03-19,사기꾼   회사,1179,13,0
2541,2022-03-19,사내유보금은 어디 쓸 계획인지???,1487,33,0
2542,2022-03-19,청원,1146,4,0
2543,2022-03-19,여긴배당도안주잖아,1141,6,0
2544,2022-03-19,한국 예탁 결제원 검색해서 투표 하세요 ...,1476,17,0
2545,2022-03-19,여전히 갈 곳은 정해져 있다...,1708,9,1
2546,2022-03-19,답글:[삭제된 게시물의 답글]오지랖 주기네,1455,0,2
2547,2022-03-18,전자투표 꼭 하셔요  한국예탁결제원 전자...,1455,23,1
2548,2022-03-18,전자투표 방금 마침. 간편하고 쉽네요,587,13,0
2549,2022-03-18,대조 수주 한 선사 지역이 미주임.,904,7,0
2550,2022-03-18,혹시 배당있나요?,890,2,1
2551,2022-03-18,심심한데 오행시나...,744,30,0
2552,2022-03-18,"중고선박은 폐선되고, LNG선으로 바뀔 ...",731,0,0
2553,2022-03-18,물적분할,710,8,0
2554,2022-03-18,재활용도,608,1,0
2555,2022-03-18,소액주주 의결권 반대 투표 완료,781,21,0
2556,2022-03-18,윤석열이 악재로 5년간 아니,783,15,4
2557,2022-03-18,물적분할 껍데기 기업,895,6,0
2558,2022-03-18,행님들,1160,2,9
2559,2022-03-18,공매도,691,2,0
2560,2022-03-18,얼마나 족같은 짓을 많이 해놨으면,727,3,0
2561,2022-03-18,슈퍼카 샀는데,727,1,0
2562,2022-03-18,가격꼬라지를보니...,693,1,2
2563,2022-03-18,욕지거리하는것들..,807,1,8
2564,2022-03-18,답글:10퍼 수익이라고? 그럼 이건 누구임?,1066,12,0
2565,2022-03-18,삼호중공업 상장 철회 빨리 안시키냐?,868,33,0
2566,2022-03-18,대놓고 주작질...,723,15,0
2567,2022-03-18,"사려고 했는데,",908,1,0
2568,2022-03-18,중국 자본은 한국조선해양 인수해라,904,26,3
2569,2022-03-18,조선주 좋다고 입털던 유튜버들때문에,794,8,0
2570,2022-03-18,정기선 가삼현 ?나보다,712,6,0
2571,2022-03-18,세력,723,4,0
2572,2022-03-18,8~9만대 2~3년 장기 박스권,712,3,0
2573,2022-03-18,보호예수는 현중이 풀렸는데,743,7,0
2574,2022-03-18,고수님들질문,940,1,0
2575,2022-03-18,주주배임으로 소송을 먹어야 정신을차리지,710,19,1
2576,2022-03-18,"심심해서 알아봤더니 역시나 현대 ,.,,...",776,9,0
2577,2022-03-18,소액주주무시하면 어떻게되는지 잘봐라,707,18,0
2578,2022-03-18,정몽준 정기선 권오갑 몸통도 분할해라,739,17,0
2579,2022-03-18,조선주 위험합니다.,779,4,3
2580,2022-03-18,현대중공업 주가 80프로 내외에서 연동,679,0,0
2581,2022-03-18,장시작전부터,700,0,0
2582,2022-03-18,패닉셀 유도하네,694,0,2
2583,2022-03-18,정기선 재정신인가?  진정으로!,987,23,0
2584,2022-03-18,이거 솔직히 신고해야하는거 아닌가?,1254,48,0
2585,2022-03-18,삼호까지 상장하면  사기드라마 완성,1033,28,0
2586,2022-03-17,■■1980년대 서울대.연.고 대학교에 ...,501,7,2
2587,2022-03-17,주주라면 투표합시다,551,34,0
2588,2022-03-17,삼성도 사옥까지 팔아서 100조를 대기중...,517,1,3
2589,2022-03-17,600주 전자투표 반대 완료,498,21,0
2590,2022-03-17,943주 전자투표 완료하였습니다,650,34,0
2591,2022-03-17,중간 지주회사의 한계다....,613,2,0
2592,2022-03-17,수류탄 구합니다.,670,16,0
2593,2022-03-17,답글:[삭제된 게시물의 답글]정몽준.정기선.권...,400,2,0
2594,2022-03-17,대한민국 현대가일가들 때문에 성장이 더 ...,549,11,0
2595,2022-03-17,공매도 또 존나 처누르네,512,1,0
2596,2022-03-17,정주영 이후로 현대가는 다 말아먹었다고본...,547,13,0
2597,2022-03-17,아무도 안사고 아무도 안판다.,569,18,0
2598,2022-03-17,조선 최고의 똥주,523,7,0
2599,2022-03-17,그냥,530,7,0
2600,2022-03-17,★★★★주식담보대출 우대금리★★★★,492,0,0
2601,2022-03-17,카타르 lng 나가리 된듯,578,1,0
2602,2022-03-17,주주님들 궁금해서 그러는데,1021,5,6
2603,2022-03-17,바닥이라고 생각했는데,608,4,0
2604,2022-03-17,결국 현대차 세끼들이 팔았었네.,694,9,0
2605,2022-03-17,■■1980년대 서.연.고 대학교에 입학...,591,2,2
2606,2022-03-17,코스피는 폭등인데 한조는 왜그러나요?,594,4,0
2607,2022-03-17,개잡주 망해라,558,5,0
2608,2022-03-17,청원,589,5,0
2609,2022-03-17,의선이형님도 인정했다  한조필요없다,641,7,0
2610,2022-03-17,개잡주,705,3,0
2611,2022-03-17,정씨일가는 조선업에서 손떼게 해야한다,593,16,0
2612,2022-03-17,조선주 조선주,566,1,0
2613,2022-03-17,한조 이렇게 만들려고 물적분할 했나,599,13,0
2614,2022-03-17,슈퍼사이클 ..ㅋㅋㅋ,631,8,1
2615,2022-03-17,정기선은 주가관리 전혀 안하냐,608,12,0
2616,2022-03-17,"데모하지, IPO 한다고하지 ㅋㅋ",575,2,0
2617,2022-03-17,피똥싸며 찔끔찔금 오르면 머하나.,552,1,0
2618,2022-03-17,한조 주주전자투표 4일남았어요 반대표!!,648,27,0
2619,2022-03-17,현중보호예수 풀렸다  일부팔고 배당해라,603,9,0
2620,2022-03-17,ㅡ8.88,536,0,0
2621,2022-03-17,적당히 해쳐먹어야지,569,4,1
2622,2022-03-17,하는 짓이,542,2,1
2623,2022-03-17,폭등장에서 철저히 소외되는 조선주들..,605,3,1
2624,2022-03-17,현대는 반드시 망해야한다,549,9,1
2625,2022-03-17,한조는  경영진정신차릴때까지  존버다,663,12,0
2626,2022-03-17,전자투표 반대,729,23,1
2627,2022-03-17,파업을 해도 꼭...,844,14,3
2628,2022-03-16,파업노조 쓰러버려,823,3,4
2629,2022-03-16,10층인데 본전주면 뒤도안돌아보고 나갑니...,694,3,0
2630,2022-03-16,개잡주네,554,2,2
2631,2022-03-16,반대 행사,601,21,1
2632,2022-03-16,어닝,623,0,2
2633,2022-03-16,10층,626,0,0
2634,2022-03-16,550주 전자투표 완료,655,20,0
2635,2022-03-16,자사주 소각해라 정땡이들 임마들아,624,19,0
2636,2022-03-16,[주총 전자투표 하는방법],865,27,0
2637,2022-03-16,청원,627,9,0
2638,2022-03-16,중국자본은 한국조선해양 적대적인수해라,771,16,6
2639,2022-03-16,경영진은 주주소송이나 받을 준비해라,645,30,0
2640,2022-03-16,배워봅시다,761,11,0
2641,2022-03-16,주주분들 전자투표로 정기선 선임 반대합시...,673,28,0
2642,2022-03-16,반대,627,15,0
2643,2022-03-16,반대,614,14,0
2644,2022-03-16,반대,635,22,0
2645,2022-03-16,전자투표완료2376주,649,14,0
2646,2022-03-16,전자투표 완료,645,12,0
2647,2022-03-16,배당,647,0,1
2648,2022-03-16,전자투표 반대 완료(1~5번 All),764,19,0
2649,2022-03-16,희망을 보고 가지만.,737,30,0
2650,2022-03-16,전자투표.,648,15,0
2651,2022-03-16,22년 1/4분기 실적 추정치,703,1,1
2652,2022-03-16,진짜 회사의 주인이 된 느낌이었다.,751,29,0
2653,2022-03-16,한국조선해양 주주 권리  주총전자투표 사...,1189,50,0
2654,2022-03-15,노조 파업 철회 ㅡ 짝짝짝 !,950,22,0
2655,2022-03-15,오늘을 보지 말고 내일을 보라,538,1,1
2656,2022-03-15,대주주지분,633,10,0
2657,2022-03-15,그래도 주주 권리 행사하니까 좀 속이 후...,614,32,0
2658,2022-03-15,청원,509,5,0
2659,2022-03-15,역시 쉽지 않네요…,637,4,1
2660,2022-03-15,한조 주주 전자투표 반대 ----- 릴레...,678,26,0
2661,2022-03-15,"5,010주 반대했습니다.",546,23,0
2662,2022-03-15,중국셧다운  수혜주 피해주,608,2,1
2663,2022-03-15,조선3사  올 수주목표  39%달성,560,1,2
2664,2022-03-15,이회사는 노답,522,3,1
2665,2022-03-15,주총 투표 1호~5호까지 전부 반대인가요...,685,10,0
2666,2022-03-15,주총 전자투표 반대 완료,644,19,0
2667,2022-03-15,1889주 반대.,572,13,0
2668,2022-03-15,아..x발... 평단 95.3,541,1,1
2669,2022-03-15,반대행사,529,13,0
2670,2022-03-15,저도 반대,587,15,0
2671,2022-03-15,1603주 반대완료,608,13,0
2672,2022-03-15,주총 전자투표가 진행중입니다.,924,30,0
2673,2022-03-15,"1,500주 반대 투표 완료",602,16,0
2674,2022-03-15,현대 참 돈 벌기 쉽네.. ㅋㅋ,687,14,0
2675,2022-03-15,종목 추천 하는 애널 ㅋㅋㅋㅋ,606,2,0
2676,2022-03-15,종목추천 한다는자칭 전문가는..,619,2,0
2677,2022-03-15,9만 또 깨졌?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,631,1,1
2678,2022-03-15,제발,563,2,1
2679,2022-03-15,4% 폭락에도 거래량이..,826,7,0
2680,2022-03-15,답글:[삭제된 게시물의 답글]다른건 다 올라도...,558,0,0
2681,2022-03-15,45주반대,604,9,0
2682,2022-03-15,235주 반대투표완료,639,7,1
2683,2022-03-15,주총 전자투표 모든 안건 반대완료,649,8,0
2684,2022-03-15,민주노총 애들은 다  해고 시켜야 돼,734,7,0
2685,2022-03-15,오늘 내리는 이유가...?,1582,1,0
2686,2022-03-15,주주가치 제고  않하는 양아치 회사,832,18,0
2687,2022-03-15,막강 권력 노조,747,13,3
2688,2022-03-15,67102주 반대투표완료,730,18,0
2689,2022-03-15,투표완료 370주,648,10,0
2690,2022-03-15,힝..,576,0,0
2691,2022-03-15,투표완료,764,13,0
2692,2022-03-15,금융투자 거래중지 시키기 전에는,663,3,0
2693,2022-03-15,팬더믹어려운데 무슨농성,626,3,1
2694,2022-03-15,반대,623,4,0
2695,2022-03-15,와...,591,0,0
2696,2022-03-15,36주 반대,626,5,0
2697,2022-03-15,에휴,604,1,0
2698,2022-03-15,계속해라 망할때까지,582,0,0
2699,2022-03-15,3120주 반대완료,629,8,0
2700,2022-03-15,청원,607,0,0
2701,2022-03-15,200주 반대완료,670,5,0
2702,2022-03-15,최소 2달이상,685,2,1
2703,2022-03-15,일단 완료,637,4,0
2704,2022-03-15,1600주 반대완료,651,3,0
2705,2022-03-15,파업 니가 하냐?,733,5,2
2706,2022-03-15,답글:파업 니가 하냐?,611,0,0
2707,2022-03-15,310주 반대,617,4,0
2708,2022-03-15,74주 반대 완료!,605,4,0
2709,2022-03-15,477반대완료,660,7,0
2710,2022-03-15,나도반대,649,8,0
2711,2022-03-15,156주 방금 반대~!!,651,6,0
2712,2022-03-15,정몽준 권오갑 죽창으로 사형,684,9,0
2713,2022-03-15,230주 반대완료,627,6,0
2714,2022-03-15,286주 반대완료.,604,6,0
2715,2022-03-15,1195주 반대 완료,602,8,0
2716,2022-03-15,1000주 반대,592,6,0
2717,2022-03-15,720주 반대,602,7,0
2718,2022-03-15,3600주 반대완료,610,7,0
2719,2022-03-15,53주 반대,595,6,0
2720,2022-03-15,반대완료,619,6,0
2721,2022-03-15,반대하자,647,8,0
2722,2022-03-15,반대완료,644,10,0
2723,2022-03-15,반대,623,8,0
2724,2022-03-15,나도 반대,650,9,0
2725,2022-03-15,320주 반대완료,684,7,0
2726,2022-03-15,1180주,678,7,0
2727,2022-03-15,1000주,704,10,0
2728,2022-03-15,1000주,940,7,0
2729,2022-03-15,나쁜노마,906,11,0
2730,2022-03-15,300주 반대 투표완료,921,10,0
2731,2022-03-14,반대투표했습니다.,848,12,0
2732,2022-03-14,1300주 반대..,513,12,0
2733,2022-03-14,300주 반대투표 완료!!,525,19,0
2734,2022-03-14,7100주 반대완료,561,18,1
2735,2022-03-14,반대투표완료,568,17,1
2736,2022-03-14,반대운동 5555주,575,16,1
2737,2022-03-14,(단독) 열린공감TV 꼭 시청하세요 지금...,661,7,8
2738,2022-03-14,저도,561,14,1
2739,2022-03-14,반대 운동중,616,10,0
2740,2022-03-14,6500 반대,664,13,1
2741,2022-03-14,경제 민주주의,631,20,0
2742,2022-03-14,40주 반대,553,13,0
2743,2022-03-14,269주 반대합니다.,572,13,0
2744,2022-03-14,주주란? 주식을 가지고 직접 또는 간접으...,658,16,0
2745,2022-03-14,5척에2900억,551,1,0
2746,2022-03-14,1400주 반대했습니다  (주주전자투표!...,636,14,0
2747,2022-03-14,189주 반대했습니다,706,15,0
2748,2022-03-14,답글:600주 반대,637,10,0
2749,2022-03-14,다들 국민연금에 국민제안도 해주십시오.,697,17,0
2750,2022-03-14,청원,610,1,0
2751,2022-03-14,2000주,616,10,0
2752,2022-03-14,340주,586,7,0
2753,2022-03-14,75주 반대요,594,10,0
2754,2022-03-14,750주 전부 반대했습니다!!,617,11,0
2755,2022-03-14,저도 128주 반대표 행사 했습니다.,605,11,0
2756,2022-03-14,저도 기냥 반대 다 눌러버렸네요 ...,604,10,0
2757,2022-03-14,462주 전량 반대 완료,644,12,0
2758,2022-03-14,2900주반대,637,7,0
2759,2022-03-14,3000주 반대함,610,9,0
2760,2022-03-14,542주 반대완료,607,7,0
2761,2022-03-14,2500주 반대함,702,14,0
2762,2022-03-14,주총 전자투표가 진행중입니다.,1092,20,1
2763,2022-03-14,조선주 관련지표 업그레이드 합니다. 대박...,1124,13,1
2764,2022-03-14,조선주호황은 개뿔.,953,2,4
2765,2022-03-14,주주총회 전자투표 참여해주세요.,1174,17,0
2766,2022-03-14,사우디 호위함 3조 수주 가능성도 높다는...,880,3,1
2767,2022-03-14,전자투표 의결권 행사하려는대.,1214,3,2
2768,2022-03-14,한국조선해양 분석,1654,0,3
2769,2022-03-13,"한국조선해양, 2900억원 규모 선박 5...",1512,1,2
2770,2022-03-13,"[속보] 러시아, 폴란드 접경 나토 합동...",1229,0,2
2771,2022-03-13,삼호상장=한동훈 검사 수사개시일 듯,1230,39,2
2772,2022-03-13,■■민주당 빨 갱이들이 정권 잡으면 나라...,997,10,21
2773,2022-03-13,청원,923,0,0
2774,2022-03-13,중고선가가 신조선가의 두배라른데,1092,11,0
2775,2022-03-13,소수주주가 힘을 모아 감사위원 제안 선출,1059,11,0
2776,2022-03-13,지주사임,1211,1,5
2777,2022-03-13,"총 59척, 63억7천만달러 수주.......",1219,9,0
2778,2022-03-13,월봉으로 바닥은 찍었네요 일봉 10만원 ...,1263,2,0
2779,2022-03-13,정기선이가 한조양에 뭐기여했다고,1406,26,0
2780,2022-03-13,전자투표 반대 표 행사함,1678,27,0
2781,2022-03-13,소액주주들의 힘,1415,17,0
2782,2022-03-13,저도 난생처음 전자투표 했습니다.,1594,27,0
2783,2022-03-13,대한민국의 저점.조선업  업종들중.최고의...,1580,4,0
2784,2022-03-13,청원,1785,7,0
2785,2022-03-13,현대중공업이 주주 무서운줄 알았으면...,2010,31,0
2786,2022-03-12,한 조 투 자 백 서 .,2015,28,1
2787,2022-03-12,정기선이 가삼현이 등 기타 등등,1079,15,0
2788,2022-03-12,■■민주당을 주사파 빨 갱이들이라고 하는...,1211,15,17
2789,2022-03-12,이번 주총에 국민연금에서 의결권 행사 하...,1212,21,0
2790,2022-03-12,오늘 난생처음 전자투표 완료,1681,47,0
2791,2022-03-12,답글:오늘 난생처음 전자투표 완료,1373,23,0
2792,2022-03-12,전자투표로 소액주주들 힘을 보여주세요,1549,32,0
2793,2022-03-12,주주총회 투표 안건마다 어떻게 생각하세요...,1379,0,6
2794,2022-03-12,투표들 하세요,1424,17,0
2795,2022-03-12,한국조선해양 주주 총회 투표,1504,14,0
2796,2022-03-12,EU 에너지 독립선언,1311,2,1
2797,2022-03-12,물적분할 이슈 끝 ^^,1464,10,1
2798,2022-03-12,국제호구 본부,1269,2,1
2799,2022-03-12,금요일 외국계넘들,1605,9,0
2800,2022-03-11,삼성도 사옥까지 팔아서 100조를 대기중...,1457,0,3
2801,2022-03-11,"한국조선해양, 2900억원 규모 선박 5...",599,2,1
2802,2022-03-11,씨바꺼 50만언 함 넘기고 70만 가보자,671,1,0
2803,2022-03-11,이제 시작이다,733,1,2
2804,2022-03-11,미포,684,1,0
2805,2022-03-11,청원,560,0,0
2806,2022-03-11,호재요!! 호재!!!,1210,2,1
2807,2022-03-11,중동에 관심을 가져야 하는 이유 (영상o...,688,2,1
2808,2022-03-11,마이나스,877,3,1
2809,2022-03-11,수주를 참 잘하고 있군요,886,9,1
2810,2022-03-11,가   ㆍㆍㆍ즈아!,658,3,1
2811,2022-03-11,러시아 사태 괜찮은 종목인가요?,923,1,1
2812,2022-03-11,배,666,2,0
2813,2022-03-11,이제 움직여야하는 시기죠,721,0,2
2814,2022-03-11,주가,625,1,0
2815,2022-03-11,다내리리ㅣ,601,1,0
2816,2022-03-11,배당금,876,5,0
2817,2022-03-11,[즉시적이득 VS 잠재적발전],631,0,0
2818,2022-03-11,주총 질문요,818,1,0
2819,2022-03-12,답글:주총 질문요.나도 처음 알았네요.,217,1,0
2820,2022-03-11,장난하냐?,1113,6,0
2821,2022-03-11,오늘,791,1,1
2822,2022-03-11,와,1033,2,1
2823,2022-03-10,필독,945,0,3
2824,2022-03-10,청원,478,1,0
2825,2022-03-10,유럽은 정말 선박 발주를 늘릴까? (영상...,719,0,5
2826,2022-03-10,한국조선해양 심층분석,835,0,1
2827,2022-03-10,청원,646,0,1
2828,2022-03-10,배당주나요,1303,0,1
2829,2022-03-10,[이나라증권금융 이대로는안된다!!],762,1,0
2830,2022-03-10,한조야,858,12,1
2831,2022-03-10,외톨이...ㅋㅋ,695,1,0
2832,2022-03-10,OOO 정몽준 권오갑 죽창으로 사형,773,13,1
2833,2022-03-10,헐,693,1,0
2834,2022-03-10,이제 주식 양도세가 없어지거나 현행대로 ...,1104,10,1
2835,2022-03-10,답글:이제 주식 양도세가 없어지거나 현행대로 ...,895,1,3
2836,2022-03-09,참,1184,6,0
2837,2022-03-09,주식 반토막으로 속타 죽겠는데...,1075,7,0
2838,2022-03-09,이재명은 원희룡을 못이긴다.,1203,21,24
2839,2022-03-09,나도 윤도리가 싫지만..,1021,13,15
2840,2022-03-09,코스피 5000?,1305,12,12
2841,2022-03-09,정말 신물난다.. 정치 이야기 좀 하지마...,1167,4,5
2842,2022-03-09,상승압력이 가두리 수위를 넘었다.,1356,14,2
2843,2022-03-08,sg세계물산 감사 적정 460억 손익발생...,1175,1,0
2844,2022-03-08,청원,751,1,0
2845,2022-03-08,한국조선해양 현재까지  누적  7조 50...,899,1,0
2846,2022-03-08,짜증이 올라와서 ...,913,1,0
2847,2022-03-08,답글:[삭제된 게시물의 답글]이제 대상승의 시...,869,0,3
2848,2022-03-08,유상증자 하는게 아니라 철회결정이다. ㅜ...,1579,7,0
2849,2022-03-08,유상증자한단다,1325,0,10
2850,2022-03-08,종합주가지수 1900간다,896,1,3
2851,2022-03-08,"우크라이나 전쟁 이후, 국내 조선업 전망...",949,0,0
2852,2022-03-08,상황은 바뀌고 실적은 지속됩니다.,828,0,0
2853,2022-03-08,연기금 산다.,1439,4,2
2854,2022-03-08,평단가 얼마냐,1426,10,5
2855,2022-03-08,긴급 브룸버그 속보 푸틴 노드스트림1 가...,1181,2,0
2856,2022-03-08,대표님,920,0,1
2857,2022-03-08,98.9에 3천 들어가 있다.,1344,4,1
2858,2022-03-08,조선주,956,0,1
2859,2022-03-08,쉬었다가기 ^^,1020,1,1
2860,2022-03-08,카타르 lng 올해도 꽝?,1034,1,1
2861,2022-03-08,"유가, 천연가스 오르는데",1016,1,1
2862,2022-03-08,청원,953,2,0
2863,2022-03-08,유가 대 급등 인데,1006,3,0
2864,2022-03-08,이번 대선에서 윤석열이 되면 대한민국,1232,25,26
2865,2022-03-08,코로나 때보다도 더큰 3중고 악재가 밀려...,947,0,1
2866,2022-03-08,새로운 전쟁특수 산업,1025,0,1
2867,2022-03-07,내 대여주식 대차상환됨.,1531,16,1
2868,2022-03-07,물적분할 규제  권고?,1075,4,0
2869,2022-03-07,꾸준히 잘 버티네요^^,958,3,1
2870,2022-03-07,형이다.15주추매,861,0,0
2871,2022-03-07,이회사는 뭐하는 회사입니까?,1446,5,3
2872,2022-03-07,PBR,1020,1,0
2873,2022-03-07,조선의 국모 쓴 맛이 어때?,1031,1,0
2874,2022-03-07,잘 버티네요 굿이에요,864,1,1
2875,2022-03-07,물적분할의 대표 피해주,1045,14,1
2876,2022-03-07,이정도면 선방,891,3,1
2877,2022-03-07,제버릇 남 못주는듯...,856,2,1
2878,2022-03-07,다 입.닥치라,929,6,10
2879,2022-03-07,왜 종토방까지와서 정치글적고 ㅈㄹ들이냐?,857,8,0
2880,2022-03-07,청원,831,1,0
2881,2022-03-07,물적분할 자회사 상장규제,1053,13,0
2882,2022-03-07,청원,790,0,0
2883,2022-03-07,한조양 현재 선박 신규수주 7조 5000...,1126,2,0
2884,2022-03-07,러시아가 LNG 인수못함 조선사 개이득,1459,13,1
2885,2022-03-07,(((속보)))김만배 음성파일 떳음 -뉴...,1356,12,7
2886,2022-03-07,대장동 김만배 육성 녹음 (대박),1343,7,3
2887,2022-03-06,"중국인 1명, 5년간 건강보험 30억원 ...",881,3,3
2888,2022-03-06,3월 12일부터 21일까지 전자투표 참여,1031,19,1
2889,2022-03-06,문재인대통령님의 5년임기 업적 23선,1340,14,26
2890,2022-03-06,청원,1184,2,0
2891,2022-03-06,한국조선해양  선박수주 폭발적 증가,1796,3,0
2892,2022-03-06,"선거 끝, 민주당 절대 못 뒤집어",1659,15,16
2893,2022-03-06,인플레이션 뿌셔버리는 종목 영상 추천이요...,1596,0,0
2894,2022-03-06,한국조선해양 마이너스 30프로 보고 던졌...,2085,1,1
2895,2022-03-05,검새 윤짜장을 대통령으로 만든 일등공신 ...,1913,13,4
2896,2022-03-05,러시아 전쟁은 조선업의 악재다.,1543,1,9
2897,2022-03-05,"한국조선해양, 선박 9척 수주…1조560...",1451,6,0
2898,2022-03-05,"출발 좋은 한국조선해양, “올해 느낌 좋...",1424,4,0
2899,2022-03-05,한국조선해양 기술적분석,1326,1,0
2900,2022-03-05,청원,1260,0,0
2901,2022-03-05,"[속보] 한국조선해양 출발 좋은 , “올...",1534,0,1
2902,2022-03-05,답글:[삭제된 게시물의 답글]●병역기피자 윤근...,1421,7,8
2903,2022-03-05,고유가,1663,1,0
2904,2022-03-04,세계 1위 조선사를 ?어라,934,3,1
2905,2022-03-04,청원,858,0,0
2906,2022-03-04,선거끝났어. 2030역대급 사전투표율,1511,20,34
2907,2022-03-04,LNG 선박 이후의 조선업 (영상o),1137,0,1
2908,2022-03-04,주식시장이 좋아질까?,1304,14,8
